0 0 10.459856 2.614964 2.614964 10.459856 2.614964 2.614964
0 1 10.459856 2.614964 2.614964 13.946474 2.614964 2.614964
0 2 10.459856 2.614964 2.614964 6.973237 5.229928 2.614964
0 3 10.459856 2.614964 2.614964 10.459856 5.229928 2.614964
0 4 10.459856 2.614964 2.614964 13.946474 5.229928 2.614964
0 5 10.459856 2.614964 2.614964 6.973237 0.000000 5.229928
0 6 10.459856 2.614964 2.614964 10.459856 0.000000 5.229928
0 7 10.459856 2.614964 2.614964 13.946474 0.000000 5.229928
0 8 10.459856 2.614964 2.614964 6.973237 2.614964 5.229928
0 9 10.459856 2.614964 2.614964 10.459856 2.614964 5.229928
0 10 10.459856 2.614964 2.614964 13.946474 2.614964 5.229928
0 11 10.459856 2.614964 2.614964 6.973237 5.229928 5.229928
0 12 10.459856 2.614964 2.614964 10.459856 5.229928 5.229928
0 13 10.459856 2.614964 2.614964 13.946474 5.229928 5.229928
1 0 10.459856 5.229928 2.614964 10.459856 5.229928 2.614964
1 1 10.459856 5.229928 2.614964 13.946474 5.229928 2.614964
1 2 10.459856 5.229928 2.614964 6.973237 7.844892 2.614964
1 3 10.459856 5.229928 2.614964 10.459856 7.844892 2.614964
1 4 10.459856 5.229928 2.614964 13.946474 7.844892 2.614964
1 5 10.459856 5.229928 2.614964 6.973237 2.614964 5.229928
1 6 10.459856 5.229928 2.614964 10.459856 2.614964 5.229928
1 7 10.459856 5.229928 2.614964 13.946474 2.614964 5.229928
1 8 10.459856 5.229928 2.614964 6.973237 5.229928 5.229928
1 9 10.459856 5.229928 2.614964 10.459856 5.229928 5.229928
1 10 10.459856 5.229928 2.614964 13.946474 5.229928 5.229928
1 11 10.459856 5.229928 2.614964 6.973237 7.844892 5.229928
1 12 10.459856 5.229928 2.614964 10.459856 7.844892 5.229928
1 13 10.459856 5.229928 2.614964 13.946474 7.844892 5.229928
2 0 10.459856 7.844892 2.614964 10.459856 7.844892 2.614964
2 1 10.459856 7.844892 2.614964 13.946474 7.844892 2.614964
