0 0 2.614964 2.614964 2.614964 2.614964 2.614964 2.614964
0 1 2.614964 2.614964 2.614964 5.229928 2.614964 2.614964
0 2 2.614964 2.614964 2.614964 0.000000 5.229928 2.614964
0 3 2.614964 2.614964 2.614964 2.614964 5.229928 2.614964
0 4 2.614964 2.614964 2.614964 5.229928 5.229928 2.614964
0 5 2.614964 2.614964 2.614964 0.000000 0.000000 5.229928
0 6 2.614964 2.614964 2.614964 2.614964 0.000000 5.229928
0 7 2.614964 2.614964 2.614964 5.229928 0.000000 5.229928
0 8 2.614964 2.614964 2.614964 0.000000 2.614964 5.229928
0 9 2.614964 2.614964 2.614964 2.614964 2.614964 5.229928
0 10 2.614964 2.614964 2.614964 5.229928 2.614964 5.229928
0 11 2.614964 2.614964 2.614964 0.000000 5.229928 5.229928
0 12 2.614964 2.614964 2.614964 2.614964 5.229928 5.229928
0 13 2.614964 2.614964 2.614964 5.229928 5.229928 5.229928
1 0 5.229928 2.614964 2.614964 5.229928 2.614964 2.614964
1 1 5.229928 2.614964 2.614964 7.844892 2.614964 2.614964
1 2 5.229928 2.614964 2.614964 2.614964 5.229928 2.614964
1 3 5.229928 2.614964 2.614964 5.229928 5.229928 2.614964
1 4 5.229928 2.614964 2.614964 7.844892 5.229928 2.614964
1 5 5.229928 2.614964 2.614964 2.614964 0.000000 5.229928
1 6 5.229928 2.614964 2.614964 5.229928 0.000000 5.229928
1 7 5.229928 2.614964 2.614964 7.844892 0.000000 5.229928
1 8 5.229928 2.614964 2.614964 2.614964 2.614964 5.229928
1 9 5.229928 2.614964 2.614964 5.229928 2.614964 5.229928
1 10 5.229928 2.614964 2.614964 7.844892 2.614964 5.229928
1 11 5.229928 2.614964 2.614964 2.614964 5.229928 5.229928
1 12 5.229928 2.614964 2.614964 5.229928 5.229928 5.229928
1 13 5.229928 2.614964 2.614964 7.844892 5.229928 5.229928
2 0 7.844892 2.614964 2.614964 7.844892 2.614964 2.614964
2 1 7.844892 2.614964 2.614964 10.459856 2.614964 2.614964
2 2 7.844892 2.614964 2.614964 5.229928 5.229928 2.614964
2 3 7.844892 2.614964 2.614964 7.844892 5.229928 2.614964
2 4 7.844892 2.614964 2.614964 10.459856 5.229928 2.614964
2 5 7.844892 2.614964 2.614964 5.229928 0.000000 5.229928
